order_id,user_id,order_at,total_order_amount,master_item_count,subledger_item_count,order_reconciliation,order_item_count_recon,order_status_recon
2092,1668,2026-05-22 22:38:40.000000,79.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
17385,13835,2023-04-26 04:39:40.000000,35.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
14142,11264,2024-12-14 22:46:55.000000,35.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
87452,69986,2026-04-01 21:58:28.000000,35.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
114366,91597,2026-02-03 02:48:19.000000,36.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
19712,15737,2026-06-13 21:27:04.000000,37.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
36128,28829,2026-06-13 23:35:10.000000,103.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
23886,19087,2025-06-11 03:45:55.000000,76.12,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
92862,74394,2020-11-28 20:59:36.000000,302.5,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
6107,4851,2024-09-25 18:13:33.000000,108.19,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
91074,72905,2024-07-11 19:57:18.000000,215.78,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
109411,87656,2022-01-29 21:45:14.000000,111.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
60241,48111,2023-12-28 08:48:26.000000,39.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
56779,45380,2025-08-24 20:15:52.000000,39.45,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
56139,44855,2024-10-31 16:12:13.000000,39.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
16916,13471,2021-08-27 20:56:34.000000,39.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
2034,1630,2023-11-02 12:08:19.000000,109.48,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
28154,22508,2024-02-19 19:52:11.000000,39.6,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
89266,71431,2024-08-17 10:54:33.000000,39.9,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
11483,9126,2026-05-21 04:25:00.000000,97.95,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
71858,57469,2026-05-25 11:09:22.000000,39.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
74971,59947,2026-04-05 13:07:14.000000,103.94,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
5722,4529,2021-06-18 16:46:48.000000,95.65,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
16253,12961,2024-12-02 21:30:46.000000,40.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
114155,91408,2024-09-10 07:30:22.000000,89.45,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
116070,92934,2023-12-14 06:56:06.000000,40.49,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
31947,25517,2021-12-26 19:22:35.000000,40.49,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
117158,93821,2026-05-11 18:52:47.000000,40.6,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
116526,93286,2024-08-24 03:46:09.000000,41.45,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
73648,58905,2023-08-26 14:15:33.000000,151.91,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
95010,76151,2026-02-08 03:14:04.000000,42.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
120516,96464,2025-11-15 14:37:57.000000,42.01,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
82038,65646,2025-11-28 22:59:02.000000,107.67,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
85018,68036,2022-10-16 02:53:52.000000,42.01,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
117462,94060,2022-06-14 21:58:04.000000,42.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
100499,80590,2026-04-03 08:33:27.000000,42.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
12703,10096,2025-01-18 03:20:43.000000,43.14,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
115428,92415,2026-04-09 21:04:12.000000,43.2,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
123,100,2026-05-02 09:34:17.000000,44.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
83188,66565,2025-11-16 01:43:36.000000,209.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
64003,51145,2025-11-18 23:58:06.000000,113.9,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
46923,37490,2023-07-03 14:56:53.000000,44.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
55162,44071,2024-01-15 08:55:28.000000,44.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
107653,86262,2025-05-19 19:10:00.000000,44.51,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
42115,33589,2022-05-23 19:01:42.000000,44.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
4461,3528,2025-10-31 17:31:29.000000,44.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
102944,82542,2024-08-13 21:30:57.000000,44.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
12828,10187,2023-02-22 16:23:56.000000,45.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
46764,37371,2026-06-14 20:24:43.000000,45.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
66011,52760,2026-06-12 01:08:01.000000,45.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
9512,7590,2025-02-07 04:41:28.000000,45.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
94977,76127,2026-06-06 18:40:00.000000,45.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
100874,80873,2023-11-04 23:34:50.000000,94.11,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
48186,38497,2021-03-20 02:42:35.000000,45.42,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
123083,98559,2021-09-12 01:31:45.000000,45.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
32172,25678,2025-03-01 22:29:35.000000,99.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
106400,85289,2023-10-08 11:36:27.000000,46.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
75164,60109,2024-02-29 13:05:19.000000,46.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
102487,82161,2022-03-08 22:25:13.000000,46.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
118035,94500,2022-09-03 00:01:42.000000,111.98,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
123122,98591,2025-04-30 00:49:58.000000,48.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
26187,20914,2025-09-17 13:29:33.000000,203.5,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
86637,69372,2026-05-29 08:35:49.000000,49.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
11346,9021,2024-12-20 01:50:44.000000,49.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
53040,42339,2026-02-20 07:31:06.000000,49.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
60789,48538,2025-02-07 06:26:25.000000,49.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
74123,59282,2025-04-27 14:10:27.000000,216.95,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
34897,27871,2026-03-31 07:46:52.000000,49.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
92359,73943,2020-12-31 22:06:11.000000,49.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
85395,68335,2025-02-14 20:21:46.000000,119.49,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
79693,63686,2026-03-10 13:18:43.000000,49.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
17816,14188,2026-04-25 03:48:34.000000,174.49,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
35056,27994,2025-12-16 00:34:48.000000,49.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
42276,33726,2026-01-28 06:07:08.000000,49.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
116498,93272,2026-01-09 15:35:40.000000,305.99,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
96749,77571,2024-08-24 01:18:25.000000,229.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
79118,63237,2025-03-11 00:22:13.000000,50.41,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
62360,49807,2025-01-16 09:18:45.000000,52.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
101301,81227,2023-01-12 20:21:46.000000,52.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
11471,9120,2026-02-08 03:11:22.000000,52.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
121727,97453,2020-04-27 18:23:34.000000,120.69,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
30403,24275,2025-09-30 21:29:02.000000,54.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
1759,1404,2022-03-10 06:14:59.000000,162.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
83304,66659,2022-05-04 18:50:52.000000,54.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
4059,3234,2021-04-13 03:32:30.000000,54.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
97640,78270,2023-11-14 12:10:00.000000,144.5,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
81327,65061,2026-05-10 15:02:07.000000,55.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
110356,88391,2023-05-07 15:30:32.000000,55.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
69793,55812,2025-02-10 16:57:02.000000,55.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
102625,82277,2026-06-15 19:48:14.080300,129.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
80340,64237,2025-01-07 08:21:33.000000,57.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
120283,96280,2026-06-15 18:36:33.683037,57.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
44977,35880,2022-01-17 12:48:31.000000,57.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
45008,35909,2026-04-13 21:20:06.000000,57.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
18489,14723,2025-09-07 08:24:30.000000,58.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
16484,13132,2025-10-07 22:51:59.000000,59.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
95479,76521,2026-04-02 02:00:23.000000,59.45,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
87465,69992,2025-04-16 06:23:52.000000,228.99,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
117657,94218,2025-02-20 16:23:20.000000,137.5,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
66,54,2024-03-01 18:02:39.000000,59.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
124555,99720,2024-06-13 11:30:40.000000,60.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
43385,34625,2026-06-16 05:05:21.988947,60.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
119323,95498,2024-11-04 23:24:51.000000,60.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
90039,72048,2023-11-03 20:06:32.000000,63.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
41009,32721,2026-05-02 12:45:02.000000,65.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
55783,44584,2023-02-17 18:58:21.000000,226.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
39871,31843,2026-01-22 09:13:40.000000,68.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
19262,15377,2024-11-17 22:24:09.000000,69.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
87161,69762,2024-03-25 07:35:29.000000,238.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
31123,24857,2024-08-07 13:45:58.000000,375.07,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
82571,66069,2023-04-30 14:44:41.000000,78.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
4711,3735,2023-08-06 03:55:02.000000,469.48,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
50388,40275,2026-04-08 23:18:20.000000,79.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
22240,17741,2024-05-30 06:24:47.000000,79.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
25820,20629,2020-04-29 05:24:39.000000,79.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
73422,58728,2025-09-19 12:59:19.000000,80.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
113905,91192,2025-11-11 17:31:06.000000,199.4,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
39450,31516,2021-03-25 10:23:40.000000,86.25,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
7091,5655,2020-07-15 23:48:08.000000,90.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
58874,47045,2026-03-10 16:23:57.000000,288.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
103842,83253,2024-12-22 06:20:17.000000,91.77,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
61589,49194,2023-05-16 18:44:10.000000,92.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
63915,51072,2026-06-14 08:06:08.000000,92.56,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
95860,76853,2022-04-04 05:18:30.000000,95.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
56165,44877,2026-02-16 10:07:22.000000,97.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
83556,66876,2020-01-09 13:30:23.000000,98.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
50937,40682,2026-03-16 16:04:12.000000,216.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
114031,91307,2026-05-15 06:24:02.000000,99.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
18568,14791,2025-12-21 00:52:11.000000,103.68,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
91158,72974,2021-05-28 16:14:44.000000,109.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
36003,28717,2023-04-20 02:44:14.000000,110.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
60770,48522,2026-01-07 19:55:26.000000,110.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
28125,22479,2025-02-08 09:08:17.000000,119.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
123088,98561,2023-12-06 02:25:28.000000,119.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
105720,84737,2023-11-20 07:56:44.000000,129.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
28512,22790,2025-01-13 02:33:26.000000,297.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
11759,9338,2025-09-13 06:30:54.000000,149.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
79225,63323,2026-02-19 23:36:13.000000,149.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
115692,92612,2026-05-26 19:10:09.000000,150.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
39786,31776,2021-09-19 15:19:42.000000,156.87,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
48087,38421,2020-06-19 09:55:52.000000,162.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
58506,46749,2024-09-27 15:05:17.000000,169.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
486,392,2026-04-15 21:30:00.000000,170.98,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
110177,88253,2025-03-27 23:33:51.000000,171.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
18449,14684,2025-03-31 13:46:29.000000,171.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
113266,90677,2022-08-20 06:21:49.000000,178.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
19377,15467,2025-08-23 19:41:57.000000,178.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
101999,81771,2026-03-19 20:38:16.000000,199.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
29886,23878,2025-11-20 00:31:58.000000,206.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
69657,55707,2020-06-30 18:39:12.000000,220.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
62557,49984,2025-07-07 03:36:46.000000,220.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
109837,87995,2023-07-20 03:21:17.000000,280.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
84851,67887,2026-06-15 02:27:44.840796,299.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
117798,94321,2020-09-06 17:59:24.000000,345.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
-14,28098,2026-06-16 14:28:00.000000,33.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
-17,85452,2026-06-16 14:39:00.000000,340.0,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,VARIANCE DETECTED
-71,47178,2026-06-16 16:39:00.000000,90.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
-82,31731,2026-06-16 14:45:00.000000,248.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
-105,62537,2026-06-16 14:37:00.000000,91.0,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
-128,4495,2026-06-16 13:26:00.000000,272.0,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
-153,63618,2026-06-16 17:15:00.000000,146.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
-158,66373,2026-06-16 14:19:00.000000,174.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,VARIANCE DETECTED
-217,78529,2026-06-16 15:53:00.000000,204.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
-223,2076,2026-06-16 16:37:00.000000,277.0,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
-229,59296,2026-06-16 12:12:00.000000,162.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
74273,59398,2025-06-24 02:31:31.000000,269.49,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
63060,50385,2023-12-26 06:13:39.000000,4.04,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
32720,26135,2026-01-27 10:03:35.000000,16.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
9050,7223,2023-01-31 13:15:51.000000,6.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
107688,86293,2026-03-18 20:06:37.000000,6.25,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
87363,69918,2024-05-17 10:19:23.000000,6.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
69073,55262,2026-05-14 10:31:10.000000,26.98,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
14245,11355,2026-06-02 11:57:34.000000,155.97,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
124556,99720,2025-04-24 02:52:08.000000,166.93,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
14352,11437,2022-09-12 23:40:27.000000,8.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
38031,30356,2026-04-26 21:55:48.000000,202.95,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
70375,56283,2023-02-05 05:18:42.000000,298.48,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
78716,62914,2024-10-21 22:30:01.000000,51.45,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
121885,97591,2025-06-29 01:56:46.000000,67.49,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
94194,75517,2025-07-24 07:47:01.000000,55.4,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
65790,52567,2023-10-01 23:49:56.000000,168.94,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
4170,3305,2023-08-29 08:24:27.000000,164.97,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
28992,23180,2026-03-30 14:15:58.000000,38.83,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
