order_id,user_id,created_at,shipped_at,gross_revenue,order_status,recognized_revenue,total_item_count,data_integrity_status,cutoff_status
72139,57925,2023-12-26 12:59:34.000000,2023-12-28 16:45:34.000000,99.44,complete,99.44,4,MATCHED,NORMAL
110168,87973,2025-01-03 16:25:55.000000,2025-01-04 08:31:55.000000,293.44,complete,293.44,4,MATCHED,NORMAL
104382,83523,2022-12-22 23:03:57.000000,,108.22,cancelled,0.0,3,MATCHED,SHIPPING_PENDING
109046,87124,2022-10-02 12:38:31.000000,2022-10-02 21:33:31.000000,166.5,complete,166.5,3,MATCHED,NORMAL
54388,43628,2025-12-27 01:01:43.000000,,44.98,processing,0.0,3,MATCHED,SHIPPING_PENDING
77896,62442,2026-01-18 17:40:09.000000,2026-01-20 15:36:09.000000,409.0,shipped,409.0,2,MATCHED,NORMAL
28955,23298,2025-10-27 10:53:30.000000,2025-10-28 06:36:30.000000,99.11,returned,99.11,3,MATCHED,NORMAL
103185,82533,2025-11-19 12:43:10.000000,,125.12,processing,0.0,3,MATCHED,SHIPPING_PENDING
88916,71156,2025-03-09 02:58:41.000000,2025-03-11 09:52:41.000000,40.25,shipped,40.25,2,MATCHED,NORMAL
104820,83857,2025-11-18 15:40:36.000000,2025-11-20 07:46:36.000000,211.3,shipped,211.3,4,MATCHED,NORMAL
18228,14670,2025-06-07 22:42:50.000000,,386.37,processing,0.0,4,MATCHED,SHIPPING_PENDING
5204,4169,2024-07-16 13:56:03.000000,2024-07-18 17:10:03.000000,10.49,complete,10.49,1,MATCHED,NORMAL
20557,16522,2023-01-14 02:41:55.000000,2023-01-15 12:03:55.000000,47.15,complete,47.15,2,MATCHED,NORMAL
42041,33775,2025-07-26 17:16:03.000000,,34.98,processing,0.0,2,MATCHED,SHIPPING_PENDING
108839,86948,2026-04-22 04:00:25.000000,,131.0,cancelled,0.0,3,MATCHED,SHIPPING_PENDING
11136,8916,2026-05-10 08:56:36.000000,2026-05-11 20:59:36.000000,11.05,complete,11.05,1,MATCHED,NORMAL
117395,93719,2021-07-01 22:11:46.000000,2021-07-03 12:46:46.000000,95.2,complete,95.2,2,MATCHED,NORMAL
97504,78015,2022-10-05 08:11:54.000000,2022-10-05 21:16:54.000000,11.79,complete,11.79,1,MATCHED,NORMAL
122368,97649,2024-08-09 12:36:57.000000,2024-08-09 13:37:57.000000,76.87,shipped,76.87,4,MATCHED,NORMAL
74373,59691,2024-06-27 16:35:24.000000,2024-06-28 01:56:24.000000,11.99,returned,11.99,1,MATCHED,NORMAL
73813,59243,2025-07-18 18:41:12.000000,2025-07-21 14:54:12.000000,174.51,shipped,174.51,4,MATCHED,NORMAL
4999,4008,2022-01-04 04:30:17.000000,,291.94,cancelled,0.0,3,MATCHED,SHIPPING_PENDING
121692,97093,2021-12-19 04:23:07.000000,2021-12-20 18:45:07.000000,12.0,shipped,12.0,1,MATCHED,NORMAL
65974,52877,2026-02-06 06:56:48.000000,,101.95,cancelled,0.0,3,MATCHED,SHIPPING_PENDING
88363,70723,2026-06-19 18:37:17.475253,,139.8,processing,0.0,3,MATCHED,SHIPPING_PENDING
123344,98446,2023-12-15 14:42:12.000000,2023-12-16 19:03:12.000000,12.6,returned,12.6,1,MATCHED,NORMAL
26829,21585,2022-04-14 13:32:27.000000,2022-04-16 02:11:27.000000,92.94,complete,92.94,2,MATCHED,NORMAL
36057,29020,2025-10-22 14:04:26.000000,2025-10-24 10:03:26.000000,12.99,complete,12.99,1,MATCHED,NORMAL
58549,46912,2025-04-25 20:53:23.000000,2025-04-27 10:14:23.000000,12.99,complete,12.99,1,MATCHED,NORMAL
116633,93127,2026-04-08 13:36:17.000000,2026-04-10 22:49:17.000000,12.99,complete,12.99,1,MATCHED,NORMAL
55852,44761,2025-01-20 11:58:47.000000,2025-01-21 08:54:47.000000,146.27,shipped,146.27,4,MATCHED,NORMAL
93405,74778,2024-06-03 15:23:55.000000,2024-06-04 14:51:55.000000,12.99,shipped,12.99,1,MATCHED,NORMAL
109763,87685,2026-03-02 02:28:42.000000,,84.46,cancelled,0.0,4,MATCHED,SHIPPING_PENDING
116033,92651,2025-12-31 22:07:58.000000,,210.44,processing,0.0,4,MATCHED,SHIPPING_PENDING
16461,13220,2025-11-21 18:09:42.000000,,13.74,processing,0.0,1,MATCHED,SHIPPING_PENDING
115451,92192,2022-07-11 06:52:56.000000,2022-07-13 17:17:56.000000,13.9,complete,13.9,1,MATCHED,NORMAL
43348,34802,2026-04-27 05:32:03.000000,2026-04-27 17:21:03.000000,13.95,shipped,13.95,1,MATCHED,NORMAL
54479,43695,2025-11-12 22:12:09.000000,2025-11-14 17:07:09.000000,264.49,shipped,264.49,4,MATCHED,NORMAL
105162,84125,2022-08-05 08:54:30.000000,2022-08-06 02:18:30.000000,172.39,shipped,172.39,4,MATCHED,NORMAL
41758,33544,2026-05-11 17:52:28.000000,,138.75,processing,0.0,4,MATCHED,SHIPPING_PENDING
75069,60246,2022-11-01 09:04:10.000000,2022-11-01 15:13:10.000000,191.99,shipped,191.99,2,MATCHED,NORMAL
111373,88942,2025-08-17 21:16:19.000000,2025-08-19 23:01:19.000000,13.99,shipped,13.99,1,MATCHED,NORMAL
12090,9695,2024-07-08 17:41:34.000000,,37.99,cancelled,0.0,2,MATCHED,SHIPPING_PENDING
68226,54702,2024-09-29 10:38:16.000000,2024-09-30 19:30:16.000000,113.99,complete,113.99,2,MATCHED,NORMAL
8863,7086,2024-01-09 21:27:08.000000,,143.98,processing,0.0,4,MATCHED,SHIPPING_PENDING
59065,47363,2025-07-25 03:19:15.000000,2025-07-25 12:24:15.000000,14.12,shipped,14.12,1,MATCHED,NORMAL
86570,69287,2025-08-21 08:28:24.000000,2025-08-22 02:43:24.000000,189.82,complete,189.82,3,MATCHED,NORMAL
1293,1014,2024-06-06 01:08:39.000000,,46.52,cancelled,0.0,2,MATCHED,SHIPPING_PENDING
124921,99717,2023-07-28 18:56:32.000000,,14.62,cancelled,0.0,1,MATCHED,SHIPPING_PENDING
87058,69649,2021-09-24 23:52:30.000000,2021-09-27 14:19:30.000000,188.76,complete,188.76,4,MATCHED,NORMAL
5247,4208,2026-05-08 19:44:57.000000,2026-05-11 14:43:57.000000,247.89,shipped,247.89,3,MATCHED,NORMAL
1286,1009,2024-10-14 03:22:50.000000,,256.94,cancelled,0.0,4,MATCHED,SHIPPING_PENDING
125232,99981,2026-06-04 20:04:44.000000,,176.4,cancelled,0.0,4,MATCHED,SHIPPING_PENDING
34840,28042,2026-06-19 09:29:18.870644,2026-06-22 07:35:18.870644,14.99,complete,14.99,1,MATCHED,NORMAL
112906,90138,2026-06-08 13:11:19.000000,,88.73,processing,0.0,4,MATCHED,SHIPPING_PENDING
69969,56114,2020-12-25 08:54:50.000000,2020-12-28 04:33:50.000000,305.74,shipped,305.74,4,MATCHED,NORMAL
91633,73344,2025-08-19 16:29:52.000000,2025-08-19 20:38:52.000000,89.21,shipped,89.21,3,MATCHED,NORMAL
85695,68588,2026-03-18 22:00:22.000000,2026-03-18 22:08:22.000000,15.0,complete,15.0,1,MATCHED,NORMAL
114128,91081,2026-06-03 12:21:25.000000,2026-06-04 02:50:25.000000,15.0,complete,15.0,1,MATCHED,NORMAL
89522,71629,2023-01-17 12:54:51.000000,2023-01-19 13:20:51.000000,15.0,returned,15.0,1,MATCHED,NORMAL
68569,54984,2023-06-25 06:34:31.000000,2023-06-25 14:27:31.000000,15.56,shipped,15.56,1,MATCHED,NORMAL
111876,89337,2025-07-25 20:48:46.000000,,15.9,processing,0.0,1,MATCHED,SHIPPING_PENDING
34016,27408,2022-11-17 01:58:54.000000,2022-11-19 03:11:54.000000,233.94,complete,233.94,3,MATCHED,NORMAL
114774,91647,2023-08-18 05:47:26.000000,2023-08-20 19:51:26.000000,49.49,complete,49.49,2,MATCHED,NORMAL
12156,9744,2021-06-23 13:18:34.000000,,125.99,processing,0.0,2,MATCHED,SHIPPING_PENDING
61300,49157,2026-05-15 16:57:35.000000,2026-05-18 00:51:35.000000,194.22,complete,194.22,4,MATCHED,NORMAL
52919,42444,2026-02-20 09:27:34.000000,,41.0,processing,0.0,2,MATCHED,SHIPPING_PENDING
68937,55283,2024-03-29 22:28:49.000000,2024-03-30 00:54:49.000000,395.95,shipped,395.95,4,MATCHED,NORMAL
55466,44480,2025-04-30 11:42:58.000000,,16.06,processing,0.0,1,MATCHED,SHIPPING_PENDING
107050,85569,2023-10-06 02:26:27.000000,,66.22,processing,0.0,2,MATCHED,SHIPPING_PENDING
73083,58656,2025-06-14 05:28:45.000000,2025-06-16 07:18:45.000000,145.94,complete,145.94,4,MATCHED,NORMAL
112302,89679,2025-09-01 23:08:41.000000,2025-09-03 22:11:41.000000,35.97,shipped,35.97,2,MATCHED,NORMAL
57975,46463,2023-09-15 14:36:14.000000,2023-09-18 11:11:14.000000,16.99,complete,16.99,1,MATCHED,NORMAL
46272,37109,2025-04-16 20:18:30.000000,2025-04-17 13:35:30.000000,16.99,returned,16.99,1,MATCHED,NORMAL
24473,19679,2026-05-21 16:23:01.000000,2026-05-23 21:23:01.000000,16.99,shipped,16.99,1,MATCHED,NORMAL
120091,95793,2026-02-21 23:31:28.000000,2026-02-22 03:57:28.000000,17.45,complete,17.45,1,MATCHED,NORMAL
39515,31783,2019-05-17 20:14:46.000000,2019-05-20 01:52:46.000000,45.9,returned,45.9,2,MATCHED,NORMAL
54755,43905,2024-08-10 05:36:22.000000,2024-08-12 02:45:22.000000,17.95,complete,17.95,1,MATCHED,NORMAL
13397,10772,2026-02-16 04:39:33.000000,,105.94,processing,0.0,3,MATCHED,SHIPPING_PENDING
117655,93930,2022-01-09 07:23:19.000000,2022-01-09 22:47:19.000000,97.92,shipped,97.92,2,MATCHED,NORMAL
66339,53164,2025-06-17 14:52:25.000000,,92.98,processing,0.0,4,MATCHED,SHIPPING_PENDING
108334,86579,2025-07-17 23:04:15.000000,,17.99,cancelled,0.0,1,MATCHED,SHIPPING_PENDING
91346,73107,2025-01-08 04:47:24.000000,2025-01-09 08:04:24.000000,18.0,complete,18.0,1,MATCHED,NORMAL
3811,3111,2026-05-12 21:11:02.000000,,18.5,cancelled,0.0,1,MATCHED,SHIPPING_PENDING
77452,62090,2023-11-12 23:30:55.000000,2023-11-13 18:13:55.000000,236.0,complete,236.0,4,MATCHED,NORMAL
94694,75829,2023-02-06 11:19:45.000000,2023-02-06 16:07:45.000000,18.65,complete,18.65,1,MATCHED,NORMAL
10830,8674,2024-07-19 02:27:18.000000,2024-07-20 08:01:18.000000,93.76,shipped,93.76,2,MATCHED,NORMAL
120014,95728,2025-12-18 09:19:32.000000,2025-12-19 11:55:32.000000,18.95,complete,18.95,1,MATCHED,NORMAL
76503,61356,2022-11-26 14:22:27.000000,,73.97,cancelled,0.0,3,MATCHED,SHIPPING_PENDING
7839,6259,2024-10-28 00:05:35.000000,,18.99,processing,0.0,1,MATCHED,SHIPPING_PENDING
76146,61051,2023-03-27 08:48:03.000000,2023-03-27 18:55:03.000000,87.0,shipped,87.0,2,MATCHED,NORMAL
74654,59915,2026-06-19 23:31:47.746353,,98.37,cancelled,0.0,2,MATCHED,SHIPPING_PENDING
102697,82141,2024-05-15 17:05:12.000000,2024-05-17 06:50:12.000000,104.15,shipped,104.15,2,MATCHED,NORMAL
3649,2971,2025-12-08 02:12:26.000000,2025-12-11 01:39:26.000000,157.42,shipped,157.42,4,MATCHED,NORMAL
45170,36259,2026-03-05 09:15:37.000000,,123.97,cancelled,0.0,2,MATCHED,SHIPPING_PENDING
66640,53397,2025-07-19 23:01:13.000000,,304.98,cancelled,0.0,4,MATCHED,SHIPPING_PENDING
7818,6247,2026-03-22 18:01:02.000000,2026-03-24 20:20:02.000000,19.99,complete,19.99,1,MATCHED,NORMAL
28597,23006,2022-07-05 00:50:43.000000,2022-07-06 03:00:43.000000,137.94,complete,137.94,4,MATCHED,NORMAL
38163,30730,2024-12-10 03:24:38.000000,2024-12-12 20:41:38.000000,179.94,complete,179.94,2,MATCHED,NORMAL
56900,45589,2024-08-04 00:39:17.000000,,126.87,processing,0.0,4,MATCHED,SHIPPING_PENDING
3628,2946,2022-12-11 22:56:06.000000,2022-12-12 08:07:06.000000,355.4,shipped,355.4,4,MATCHED,NORMAL
35730,28753,2023-07-15 06:58:29.000000,2023-07-17 15:39:29.000000,394.97,shipped,394.97,4,MATCHED,NORMAL
111640,89163,2026-06-04 05:26:32.000000,2026-06-04 20:42:32.000000,67.99,shipped,67.99,2,MATCHED,NORMAL
13052,10482,2026-01-17 07:10:42.000000,2026-01-18 01:48:42.000000,60.99,complete,60.99,2,MATCHED,NORMAL
9361,7509,2024-01-30 22:40:59.000000,2024-02-01 13:44:59.000000,136.9,shipped,136.9,4,MATCHED,POTENTIAL CUT-OFF RISK
45094,36201,2025-09-23 22:01:27.000000,2025-09-26 11:24:27.000000,20.24,shipped,20.24,1,MATCHED,NORMAL
110334,88113,2025-06-17 12:47:58.000000,2025-06-18 01:49:58.000000,20.39,complete,20.39,1,MATCHED,NORMAL
59090,47377,2025-02-07 00:00:22.000000,2025-02-08 14:38:22.000000,20.88,complete,20.88,1,MATCHED,NORMAL
73999,59391,2021-12-01 09:09:58.000000,2021-12-02 13:48:58.000000,185.99,shipped,185.99,3,MATCHED,NORMAL
81250,65063,2025-06-25 09:49:42.000000,2025-06-26 18:16:42.000000,55.1,shipped,55.1,2,MATCHED,NORMAL
83922,67163,2022-03-10 05:32:53.000000,,286.0,processing,0.0,2,MATCHED,SHIPPING_PENDING
56176,45024,2026-05-13 22:27:30.000000,2026-05-15 05:45:30.000000,117.94,complete,117.94,3,MATCHED,NORMAL
25140,20267,2025-08-02 19:29:02.000000,,214.99,processing,0.0,4,MATCHED,SHIPPING_PENDING
12148,9739,2021-05-13 12:57:22.000000,2021-05-14 06:04:22.000000,57.98,shipped,57.98,2,MATCHED,NORMAL
14311,11482,2026-05-09 13:55:46.000000,2026-05-12 05:08:46.000000,49.5,complete,49.5,2,MATCHED,NORMAL
97452,77970,2022-05-30 00:29:29.000000,2022-06-01 01:22:29.000000,53.93,complete,53.93,2,MATCHED,POTENTIAL CUT-OFF RISK
5343,4274,2022-07-28 14:51:47.000000,,23.99,cancelled,0.0,1,MATCHED,SHIPPING_PENDING
75253,60387,2020-07-28 07:29:12.000000,2020-07-29 00:13:12.000000,68.92,shipped,68.92,2,MATCHED,NORMAL
44443,35684,2026-05-23 19:47:44.000000,2026-05-24 07:11:44.000000,24.0,shipped,24.0,1,MATCHED,NORMAL
39813,32015,2024-05-19 21:15:47.000000,2024-05-21 00:43:47.000000,162.7,returned,162.7,4,MATCHED,NORMAL
107809,86165,2026-04-10 22:04:41.000000,,24.99,cancelled,0.0,1,MATCHED,SHIPPING_PENDING
6491,5165,2025-12-25 03:15:18.000000,,24.99,processing,0.0,1,MATCHED,SHIPPING_PENDING
76195,61091,2022-11-16 23:57:56.000000,2022-11-17 20:57:56.000000,54.98,shipped,54.98,2,MATCHED,NORMAL
78426,62854,2023-06-04 03:53:01.000000,2023-06-04 17:04:01.000000,79.98,shipped,79.98,3,MATCHED,NORMAL
90761,72639,2022-02-18 10:56:03.000000,2022-02-20 21:14:03.000000,69.99,complete,69.99,2,MATCHED,NORMAL
61510,49307,2022-06-12 09:02:07.000000,,25.0,processing,0.0,1,MATCHED,SHIPPING_PENDING
19200,15435,2023-05-03 07:55:55.000000,2023-05-05 00:50:55.000000,62.95,returned,62.95,2,MATCHED,NORMAL
60159,48269,2020-05-07 10:23:07.000000,2020-05-10 05:40:07.000000,80.44,returned,80.44,2,MATCHED,NORMAL
6098,4852,2024-08-05 22:50:40.000000,2024-08-08 02:31:40.000000,224.94,shipped,224.94,4,MATCHED,NORMAL
36021,28990,2026-03-24 09:38:29.000000,2026-03-24 13:57:29.000000,94.98,shipped,94.98,3,MATCHED,NORMAL
37214,29932,2024-02-18 12:17:24.000000,2024-02-20 09:35:24.000000,147.17,shipped,147.17,4,MATCHED,NORMAL
83580,66909,2026-06-04 20:29:33.000000,2026-06-07 01:52:33.000000,84.5,shipped,84.5,2,MATCHED,NORMAL
112846,90098,2023-01-29 21:15:11.000000,2023-02-01 11:27:11.000000,78.97,shipped,78.97,2,MATCHED,POTENTIAL CUT-OFF RISK
113088,90295,2022-12-17 22:12:57.000000,2022-12-20 11:46:57.000000,65.6,shipped,65.6,2,MATCHED,NORMAL
113998,90982,2025-05-20 18:12:29.000000,2025-05-21 00:38:29.000000,80.5,shipped,80.5,2,MATCHED,NORMAL
69605,55834,2025-10-16 01:39:52.000000,,349.0,cancelled,0.0,3,MATCHED,SHIPPING_PENDING
102861,82278,2025-08-26 06:36:32.000000,,26.0,cancelled,0.0,1,MATCHED,SHIPPING_PENDING
27266,21955,2025-02-05 17:03:14.000000,2025-02-07 02:33:14.000000,58.99,complete,58.99,2,MATCHED,NORMAL
46365,37185,2025-11-09 01:28:15.000000,2025-11-10 06:01:15.000000,65.9,shipped,65.9,2,MATCHED,NORMAL
122573,97824,2025-09-08 02:15:31.000000,2025-09-08 23:34:31.000000,28.0,shipped,28.0,1,MATCHED,NORMAL
59794,47968,2026-06-17 09:18:49.000000,,28.8,cancelled,0.0,1,MATCHED,SHIPPING_PENDING
40467,32518,2025-03-30 10:55:06.000000,,242.9,processing,0.0,4,MATCHED,SHIPPING_PENDING
53818,43159,2025-07-10 07:58:54.000000,2025-07-11 15:01:54.000000,309.43,returned,309.43,4,MATCHED,NORMAL
54568,43761,2024-04-27 01:14:07.000000,,29.9,processing,0.0,1,MATCHED,SHIPPING_PENDING
11737,9387,2024-04-21 21:42:27.000000,2024-04-23 06:52:27.000000,29.9,shipped,29.9,1,MATCHED,NORMAL
120649,96252,2025-06-25 06:31:32.000000,2025-06-25 12:43:32.000000,29.9,shipped,29.9,1,MATCHED,NORMAL
15436,12367,2026-04-19 10:23:47.000000,,29.95,cancelled,0.0,1,MATCHED,SHIPPING_PENDING
68180,54651,2022-06-05 10:04:24.000000,,29.95,cancelled,0.0,1,MATCHED,SHIPPING_PENDING
62043,49756,2024-09-16 22:07:43.000000,2024-09-19 04:38:43.000000,147.13,returned,147.13,2,MATCHED,NORMAL
36010,28981,2025-05-18 09:14:33.000000,2025-05-18 10:10:33.000000,109.94,shipped,109.94,2,MATCHED,NORMAL
88376,70735,2025-08-28 21:29:37.000000,2025-08-31 21:06:37.000000,29.95,shipped,29.95,1,MATCHED,NORMAL
94899,75995,2026-02-27 13:27:27.000000,2026-03-01 13:25:27.000000,327.85,shipped,327.85,4,MATCHED,POTENTIAL CUT-OFF RISK
51791,41533,2024-07-04 07:22:31.000000,,72.49,cancelled,0.0,2,MATCHED,SHIPPING_PENDING
22564,18126,2022-12-20 14:43:41.000000,2022-12-20 20:28:41.000000,29.99,complete,29.99,1,MATCHED,NORMAL
117824,94064,2025-03-20 06:53:10.000000,,29.99,processing,0.0,1,MATCHED,SHIPPING_PENDING
46927,37612,2020-12-25 10:52:31.000000,2020-12-26 09:01:31.000000,29.99,shipped,29.99,1,MATCHED,NORMAL
92036,73677,2022-04-19 04:59:35.000000,2022-04-21 19:26:35.000000,69.4,shipped,69.4,2,MATCHED,NORMAL
55384,44413,2024-10-31 02:51:42.000000,2024-11-01 10:50:42.000000,231.99,complete,231.99,4,MATCHED,POTENTIAL CUT-OFF RISK
114328,91251,2024-09-24 01:15:37.000000,,79.99,processing,0.0,2,MATCHED,SHIPPING_PENDING
77403,62054,2025-01-13 12:48:57.000000,2025-01-15 04:35:57.000000,30.0,shipped,30.0,1,MATCHED,NORMAL
118365,94457,2024-02-14 18:13:29.000000,2024-02-14 22:37:29.000000,70.73,shipped,70.73,2,MATCHED,NORMAL
30113,24258,2023-02-28 03:44:36.000000,2023-02-28 11:17:36.000000,30.99,shipped,30.99,1,MATCHED,NORMAL
62487,50100,2025-08-05 22:45:38.000000,2025-08-08 21:20:38.000000,246.19,shipped,246.19,4,MATCHED,NORMAL
58984,47294,2023-06-17 09:31:36.000000,2023-06-19 09:59:36.000000,81.98,shipped,81.98,2,MATCHED,NORMAL
120370,96011,2023-08-11 23:34:34.000000,2023-08-14 19:26:34.000000,31.99,shipped,31.99,1,MATCHED,NORMAL
7589,6050,2024-01-13 19:02:39.000000,,350.43,cancelled,0.0,4,MATCHED,SHIPPING_PENDING
89347,71496,2025-08-09 14:39:08.000000,,242.51,processing,0.0,2,MATCHED,SHIPPING_PENDING
85559,68479,2026-01-16 19:58:47.000000,,32.98,processing,0.0,1,MATCHED,SHIPPING_PENDING
95649,76563,2026-06-17 20:51:17.000000,,242.1,processing,0.0,4,MATCHED,SHIPPING_PENDING
377,313,2023-12-05 12:07:27.000000,2023-12-07 04:46:27.000000,33.11,shipped,33.11,1,MATCHED,NORMAL
100782,80655,2025-01-15 17:40:11.000000,2025-01-16 09:32:11.000000,33.11,shipped,33.11,1,MATCHED,NORMAL
72870,58501,2025-08-09 01:27:46.000000,,33.21,processing,0.0,1,MATCHED,SHIPPING_PENDING
86512,69238,2026-04-05 16:08:14.000000,,33.99,cancelled,0.0,1,MATCHED,SHIPPING_PENDING
81033,64882,2025-11-06 00:14:35.000000,,34.0,cancelled,0.0,1,MATCHED,SHIPPING_PENDING
39052,31411,2025-07-28 14:25:06.000000,2025-07-30 17:09:06.000000,34.0,complete,34.0,1,MATCHED,NORMAL
19645,15781,2024-11-20 00:24:35.000000,2024-11-21 15:27:35.000000,79.99,shipped,79.99,2,MATCHED,NORMAL
56142,44994,2025-12-07 07:33:21.000000,2025-12-08 20:01:21.000000,34.0,shipped,34.0,1,MATCHED,NORMAL
26596,21404,2026-06-04 14:40:00.000000,,89.45,cancelled,0.0,2,MATCHED,SHIPPING_PENDING
112184,89573,2025-10-03 20:51:49.000000,2025-10-06 04:40:49.000000,94.5,complete,94.5,2,MATCHED,NORMAL
103790,83028,2021-08-26 13:10:27.000000,2021-08-27 08:24:27.000000,89.87,complete,89.87,2,MATCHED,NORMAL
87804,70249,2026-06-16 05:12:53.000000,,34.9,processing,0.0,1,MATCHED,SHIPPING_PENDING
23549,18938,2025-02-14 14:20:29.000000,,34.95,processing,0.0,1,MATCHED,SHIPPING_PENDING
35752,28770,2021-11-18 10:26:16.000000,2021-11-21 02:04:16.000000,34.95,returned,34.95,1,MATCHED,NORMAL
51699,41455,2023-04-28 17:08:16.000000,2023-05-01 02:39:16.000000,34.95,shipped,34.95,1,MATCHED,POTENTIAL CUT-OFF RISK
12584,10089,2022-10-08 00:24:14.000000,2022-10-08 17:01:14.000000,34.99,complete,34.99,1,MATCHED,NORMAL
12857,10322,2026-01-03 05:01:37.000000,,34.99,processing,0.0,1,MATCHED,SHIPPING_PENDING
42934,34470,2024-11-03 05:02:11.000000,,34.99,processing,0.0,1,MATCHED,SHIPPING_PENDING
66656,53410,2024-05-18 04:56:08.000000,,154.99,processing,0.0,2,MATCHED,SHIPPING_PENDING
95246,76256,2024-03-15 06:48:29.000000,,103.99,processing,0.0,2,MATCHED,SHIPPING_PENDING
123451,98533,2025-11-23 02:15:58.000000,,34.99,processing,0.0,1,MATCHED,SHIPPING_PENDING
100560,80463,2026-03-27 08:50:31.000000,2026-03-29 09:05:31.000000,35.2,complete,35.2,1,MATCHED,NORMAL
14999,12042,2024-09-29 08:56:07.000000,2024-09-29 22:50:07.000000,36.39,complete,36.39,1,MATCHED,NORMAL
47511,38086,2026-03-02 17:08:12.000000,,574.98,cancelled,0.0,4,MATCHED,SHIPPING_PENDING
80412,64392,2025-12-06 20:54:56.000000,,161.98,processing,0.0,2,MATCHED,SHIPPING_PENDING
113471,90576,2026-04-18 13:11:50.000000,2026-04-19 07:41:50.000000,217.39,complete,217.39,4,MATCHED,NORMAL
45558,36578,2026-02-11 10:05:26.000000,2026-02-14 07:11:26.000000,37.0,shipped,37.0,1,MATCHED,NORMAL
26104,21029,2022-09-08 05:41:18.000000,2022-09-08 13:53:18.000000,301.5,complete,301.5,3,MATCHED,NORMAL
40720,32716,2022-11-17 08:36:04.000000,2022-11-18 23:56:04.000000,38.0,shipped,38.0,1,MATCHED,NORMAL
75134,60306,2024-09-21 14:20:26.000000,2024-09-23 19:03:26.000000,107.5,shipped,107.5,2,MATCHED,NORMAL
28814,23180,2024-05-15 00:02:20.000000,,239.0,cancelled,0.0,2,MATCHED,SHIPPING_PENDING
24873,20035,2024-03-12 17:49:04.000000,2024-03-13 23:00:04.000000,39.0,complete,39.0,1,MATCHED,NORMAL
58092,46560,2026-02-27 10:11:07.000000,2026-03-01 13:02:07.000000,39.0,complete,39.0,1,MATCHED,POTENTIAL CUT-OFF RISK
109293,87320,2023-06-30 09:55:28.000000,2023-07-03 01:51:28.000000,138.99,shipped,138.99,2,MATCHED,POTENTIAL CUT-OFF RISK
39496,31766,2023-02-04 07:42:47.000000,2023-02-07 05:18:47.000000,272.45,shipped,272.45,3,MATCHED,NORMAL
21292,17089,2025-04-09 03:16:34.000000,2025-04-10 14:32:34.000000,94.5,returned,94.5,2,MATCHED,NORMAL
4282,3482,2022-04-21 18:49:16.000000,2022-04-23 03:10:16.000000,245.08,shipped,245.08,4,MATCHED,NORMAL
5331,4267,2025-05-31 09:04:00.000000,2025-06-02 01:14:00.000000,95.0,shipped,95.0,2,MATCHED,POTENTIAL CUT-OFF RISK
46506,37292,2025-08-19 21:27:54.000000,2025-08-21 00:40:54.000000,353.48,shipped,353.48,4,MATCHED,NORMAL
34462,27746,2025-12-30 16:42:21.000000,,289.49,cancelled,0.0,3,MATCHED,SHIPPING_PENDING
51365,41180,2026-03-14 02:02:36.000000,2026-03-14 10:42:36.000000,39.99,complete,39.99,1,MATCHED,NORMAL
56137,44992,2024-12-10 14:26:17.000000,2024-12-13 04:47:17.000000,39.99,returned,39.99,1,MATCHED,NORMAL
41234,33130,2022-08-17 20:56:03.000000,2022-08-18 22:52:03.000000,39.99,shipped,39.99,1,MATCHED,NORMAL
35130,28273,2025-08-01 01:32:02.000000,,89.72,processing,0.0,2,MATCHED,SHIPPING_PENDING
6206,4941,2025-09-20 01:25:56.000000,2025-09-20 16:51:56.000000,41.25,complete,41.25,1,MATCHED,NORMAL
25230,20339,2023-02-08 03:53:41.000000,2023-02-08 21:07:41.000000,42.0,complete,42.0,1,MATCHED,NORMAL
23873,19191,2025-06-29 12:56:54.000000,,42.0,processing,0.0,1,MATCHED,SHIPPING_PENDING
1612,1283,2020-09-11 00:48:43.000000,2020-09-12 21:27:43.000000,42.0,returned,42.0,1,MATCHED,NORMAL
4309,3503,2022-04-07 09:24:11.000000,2022-04-09 23:25:11.000000,42.0,shipped,42.0,1,MATCHED,NORMAL
85401,68350,2023-07-07 15:55:52.000000,2023-07-10 03:24:52.000000,44.0,shipped,44.0,1,MATCHED,NORMAL
95299,76295,2024-03-26 08:38:24.000000,2024-03-28 11:07:24.000000,409.98,shipped,409.98,4,MATCHED,NORMAL
32448,26127,2023-04-27 08:34:10.000000,2023-04-27 09:40:10.000000,44.5,complete,44.5,1,MATCHED,NORMAL
29954,24125,2026-04-04 05:48:49.000000,2026-04-04 19:56:49.000000,501.0,shipped,501.0,4,MATCHED,NORMAL
123287,98400,2022-10-23 08:07:24.000000,,44.55,cancelled,0.0,1,MATCHED,SHIPPING_PENDING
72027,57834,2024-04-18 11:49:57.000000,2024-04-19 12:27:57.000000,44.96,shipped,44.96,1,MATCHED,NORMAL
73970,59374,2023-09-14 23:21:07.000000,,143.99,processing,0.0,2,MATCHED,SHIPPING_PENDING
10928,8749,2025-08-26 04:02:44.000000,,45.0,cancelled,0.0,1,MATCHED,SHIPPING_PENDING
124629,99472,2025-08-22 18:32:49.000000,2025-08-24 04:19:49.000000,645.0,complete,645.0,4,MATCHED,NORMAL
100462,80375,2025-11-04 22:02:45.000000,,45.0,processing,0.0,1,MATCHED,SHIPPING_PENDING
