order_id,user_id,order_date,gross_revenue,refund_amount,total_item_count,total_returned_items,net_revenue,refund_value_rate,refund_count_rate,refund_type
118628,94665,2024-02-20 07:07:08.000000,134.96,0.0,2,0,134.96,0.0,0.0,NO REFUND
76842,61639,2024-06-10 08:50:15.000000,137.12,0.0,2,0,137.12,0.0,0.0,NO REFUND
117993,94195,2025-08-30 21:13:14.000000,400.99,0.0,3,0,400.99,0.0,0.0,NO REFUND
93520,74862,2024-12-10 13:23:56.000000,48.18,0.0,1,0,48.18,0.0,0.0,NO REFUND
40305,32396,2025-07-17 00:15:48.000000,49.0,0.0,1,0,49.0,0.0,0.0,NO REFUND
49281,39482,2022-03-07 19:05:37.000000,49.0,49.0,1,1,0.0,1.0,1.0,FULLY REFUNDED
88450,70788,2026-06-13 21:57:32.000000,207.53,0.0,3,0,207.53,0.0,0.0,NO REFUND
107374,85833,2025-09-23 00:45:46.000000,704.14,0.0,4,0,704.14,0.0,0.0,NO REFUND
41608,33421,2026-04-08 10:06:26.000000,49.5,0.0,1,0,49.5,0.0,0.0,NO REFUND
48202,38645,2023-05-10 07:10:36.000000,105.1,0.0,2,0,105.1,0.0,0.0,NO REFUND
63045,50526,2022-11-17 18:41:37.000000,49.5,0.0,1,0,49.5,0.0,0.0,NO REFUND
101127,80920,2023-05-03 06:37:21.000000,49.5,0.0,1,0,49.5,0.0,0.0,NO REFUND
42214,33907,2026-06-14 09:21:37.000000,49.9,0.0,1,0,49.9,0.0,0.0,NO REFUND
61953,49670,2025-01-23 01:40:32.000000,49.95,0.0,1,0,49.95,0.0,0.0,NO REFUND
39026,31394,2021-09-14 00:45:21.000000,115.96,0.0,2,0,115.96,0.0,0.0,NO REFUND
51388,41198,2026-06-14 11:46:44.000000,50.0,0.0,1,0,50.0,0.0,0.0,NO REFUND
104850,83879,2024-07-05 13:13:53.000000,50.0,0.0,1,0,50.0,0.0,0.0,NO REFUND
89978,71983,2026-04-03 16:27:04.000000,50.0,0.0,1,0,50.0,0.0,0.0,NO REFUND
52553,42168,2025-07-26 20:59:21.000000,50.0,0.0,1,0,50.0,0.0,0.0,NO REFUND
54771,43916,2025-01-02 02:46:42.000000,195.64,0.0,2,0,195.64,0.0,0.0,NO REFUND
28174,22675,2026-04-29 16:28:51.000000,51.0,0.0,1,0,51.0,0.0,0.0,NO REFUND
75624,60652,2022-11-05 07:22:20.000000,52.13,0.0,1,0,52.13,0.0,0.0,NO REFUND
18643,15005,2023-05-02 12:47:48.000000,52.95,0.0,1,0,52.95,0.0,0.0,NO REFUND
103325,82656,2025-03-04 18:11:53.000000,53.0,0.0,1,0,53.0,0.0,0.0,NO REFUND
8368,6697,2025-09-21 01:41:34.000000,132.4,0.0,2,0,132.4,0.0,0.0,NO REFUND
89790,71845,2023-04-25 01:12:19.000000,54.5,0.0,1,0,54.5,0.0,0.0,NO REFUND
9696,7787,2026-06-19 18:32:08.212351,322.13,322.13,4,4,0.0,1.0,1.0,FULLY REFUNDED
22407,17993,2025-06-26 00:23:20.000000,336.86,0.0,4,0,336.86,0.0,0.0,NO REFUND
66360,53180,2026-03-02 13:34:30.000000,125.0,0.0,2,0,125.0,0.0,0.0,NO REFUND
73151,58722,2025-08-20 14:07:52.000000,134.95,0.0,2,0,134.95,0.0,0.0,NO REFUND
20268,16281,2026-03-29 01:50:14.000000,55.5,0.0,1,0,55.5,0.0,0.0,NO REFUND
15736,12616,2026-06-19 20:14:31.000000,56.0,0.0,1,0,56.0,0.0,0.0,NO REFUND
21228,17038,2024-10-22 21:53:26.000000,154.0,154.0,2,2,0.0,1.0,1.0,FULLY REFUNDED
110772,88468,2022-08-22 11:33:44.000000,58.0,0.0,1,0,58.0,0.0,0.0,NO REFUND
121063,96592,2025-04-28 10:25:47.000000,58.0,0.0,1,0,58.0,0.0,0.0,NO REFUND
59408,47643,2024-11-02 11:48:39.000000,58.0,58.0,1,1,0.0,1.0,1.0,FULLY REFUNDED
63447,50851,2025-04-12 06:25:38.000000,157.5,0.0,2,0,157.5,0.0,0.0,NO REFUND
32366,26057,2025-05-06 12:33:09.000000,184.5,184.5,2,2,0.0,1.0,1.0,FULLY REFUNDED
90868,72728,2025-09-16 04:00:04.000000,60.0,0.0,1,0,60.0,0.0,0.0,NO REFUND
109569,87547,2023-03-18 06:53:58.000000,63.75,0.0,1,0,63.75,0.0,0.0,NO REFUND
75647,60673,2026-05-18 16:25:08.000000,64.0,0.0,1,0,64.0,0.0,0.0,NO REFUND
118574,94633,2021-07-06 13:04:04.000000,64.95,0.0,1,0,64.95,0.0,0.0,NO REFUND
88929,71168,2026-06-10 17:26:36.000000,64.95,0.0,1,0,64.95,0.0,0.0,NO REFUND
13573,10917,2023-08-21 16:45:54.000000,413.98,413.98,4,4,0.0,1.0,1.0,FULLY REFUNDED
21380,17152,2025-08-27 11:26:28.000000,66.0,0.0,1,0,66.0,0.0,0.0,NO REFUND
113682,90754,2026-01-08 06:33:10.000000,325.95,0.0,3,0,325.95,0.0,0.0,NO REFUND
38804,31207,2026-05-29 17:02:02.000000,142.95,0.0,2,0,142.95,0.0,0.0,NO REFUND
61816,49561,2021-03-02 05:29:56.000000,68.0,0.0,1,0,68.0,0.0,0.0,NO REFUND
104080,83262,2024-07-26 14:27:30.000000,68.0,0.0,1,0,68.0,0.0,0.0,NO REFUND
59191,47459,2024-09-12 13:23:22.000000,68.65,0.0,1,0,68.65,0.0,0.0,NO REFUND
55874,44779,2024-03-22 16:17:37.000000,194.0,0.0,2,0,194.0,0.0,0.0,NO REFUND
81384,65166,2024-01-20 03:33:57.000000,69.0,0.0,1,0,69.0,0.0,0.0,NO REFUND
69083,55391,2025-08-27 06:11:42.000000,70.0,0.0,1,0,70.0,0.0,0.0,NO REFUND
45108,36213,2024-09-05 16:16:30.000000,75.0,0.0,1,0,75.0,0.0,0.0,NO REFUND
102822,82249,2026-01-30 06:33:10.000000,75.0,0.0,1,0,75.0,0.0,0.0,NO REFUND
120416,96057,2024-01-02 02:27:15.000000,75.0,0.0,1,0,75.0,0.0,0.0,NO REFUND
47070,37725,2023-10-12 14:02:15.000000,78.0,0.0,1,0,78.0,0.0,0.0,NO REFUND
79104,63358,2026-02-02 14:01:36.000000,78.0,0.0,1,0,78.0,0.0,0.0,NO REFUND
8274,6630,2026-05-18 08:30:47.000000,267.25,0.0,2,0,267.25,0.0,0.0,NO REFUND
39377,31673,2023-09-21 14:41:42.000000,183.49,0.0,2,0,183.49,0.0,0.0,NO REFUND
109324,87344,2024-07-19 02:58:52.000000,82.0,0.0,1,0,82.0,0.0,0.0,NO REFUND
108228,86500,2020-07-30 02:52:02.000000,174.05,0.0,2,0,174.05,0.0,0.0,NO REFUND
8587,6881,2025-09-25 09:46:06.000000,189.0,0.0,2,0,189.0,0.0,0.0,NO REFUND
28289,22766,2025-04-14 02:10:43.000000,182.94,0.0,2,0,182.94,0.0,0.0,NO REFUND
66212,53073,2022-11-15 23:58:18.000000,439.5,0.0,3,0,439.5,0.0,0.0,NO REFUND
2790,2248,2025-08-13 06:30:04.000000,208.89,0.0,2,0,208.89,0.0,0.0,NO REFUND
79558,63718,2026-02-14 01:18:26.000000,98.0,0.0,1,0,98.0,0.0,0.0,NO REFUND
101625,81302,2026-03-28 09:33:10.000000,98.0,98.0,1,1,0.0,1.0,1.0,FULLY REFUNDED
9596,7695,2025-12-12 21:48:06.000000,98.0,0.0,1,0,98.0,0.0,0.0,NO REFUND
15172,12175,2026-03-11 12:21:13.000000,98.0,0.0,1,0,98.0,0.0,0.0,NO REFUND
56417,45225,2025-07-13 12:35:44.000000,98.0,0.0,1,0,98.0,0.0,0.0,NO REFUND
35856,28862,2025-09-07 11:09:22.000000,99.5,0.0,1,0,99.5,0.0,0.0,NO REFUND
96446,77206,2026-01-16 09:55:21.000000,233.71,0.0,2,0,233.71,0.0,0.0,NO REFUND
114953,91788,2024-11-29 22:09:59.000000,280.0,0.0,2,0,280.0,0.0,0.0,NO REFUND
59139,47418,2026-03-03 09:34:44.000000,328.0,0.0,2,0,328.0,0.0,0.0,NO REFUND
75336,60455,2023-05-06 13:40:59.000000,102.92,0.0,1,0,102.92,0.0,0.0,NO REFUND
85548,68472,2026-06-18 19:48:33.778526,102.92,0.0,1,0,102.92,0.0,0.0,NO REFUND
75252,60386,2026-05-20 21:45:35.000000,109.99,0.0,1,0,109.99,0.0,0.0,NO REFUND
75174,60335,2026-05-12 12:07:17.000000,109.99,0.0,1,0,109.99,0.0,0.0,NO REFUND
89427,71547,2026-06-19 08:11:02.876273,110.0,0.0,1,0,110.0,0.0,0.0,NO REFUND
2197,1770,2026-06-09 06:47:49.000000,118.0,0.0,1,0,118.0,0.0,0.0,NO REFUND
62199,49868,2024-02-27 20:36:06.000000,119.0,0.0,1,0,119.0,0.0,0.0,NO REFUND
35900,28894,2023-11-24 19:38:17.000000,334.99,0.0,2,0,334.99,0.0,0.0,NO REFUND
28896,23243,2026-06-10 20:57:12.000000,125.0,0.0,1,0,125.0,0.0,0.0,NO REFUND
31328,25204,2025-07-14 06:15:22.000000,127.51,0.0,1,0,127.51,0.0,0.0,NO REFUND
53421,42837,2025-03-17 20:07:05.000000,129.99,0.0,1,0,129.99,0.0,0.0,NO REFUND
17983,14467,2024-08-07 09:33:56.000000,138.89,0.0,1,0,138.89,0.0,0.0,NO REFUND
52407,42043,2025-06-30 16:11:23.000000,139.99,139.99,1,1,0.0,1.0,1.0,FULLY REFUNDED
111339,88912,2024-11-29 06:23:09.000000,339.75,0.0,2,0,339.75,0.0,0.0,NO REFUND
13122,10530,2025-08-20 09:31:51.000000,148.0,0.0,1,0,148.0,0.0,0.0,NO REFUND
109705,87643,2021-09-23 07:27:22.000000,148.58,0.0,1,0,148.58,0.0,0.0,NO REFUND
50283,40281,2023-12-05 07:30:12.000000,149.99,0.0,1,0,149.99,0.0,0.0,NO REFUND
86542,69264,2026-05-02 00:07:02.000000,154.73,0.0,1,0,154.73,0.0,0.0,NO REFUND
70700,56711,2020-12-08 17:08:28.000000,154.73,0.0,1,0,154.73,0.0,0.0,NO REFUND
3474,2825,2026-04-29 21:24:26.000000,175.0,0.0,1,0,175.0,0.0,0.0,NO REFUND
68696,55087,2024-06-03 17:55:46.000000,186.0,0.0,1,0,186.0,0.0,0.0,NO REFUND
58928,47239,2023-06-27 17:24:21.000000,188.0,188.0,1,1,0.0,1.0,1.0,FULLY REFUNDED
54750,43902,2024-11-12 22:07:15.000000,198.0,0.0,1,0,198.0,0.0,0.0,NO REFUND
66023,52917,2023-12-15 17:05:36.000000,205.0,0.0,1,0,205.0,0.0,0.0,NO REFUND
113971,90962,2023-04-26 04:02:37.000000,238.98,0.0,1,0,238.98,0.0,0.0,NO REFUND
32767,26383,2021-01-22 06:51:56.000000,265.99,0.0,1,0,265.99,0.0,0.0,NO REFUND
71118,57067,2024-04-07 21:35:06.000000,279.99,0.0,1,0,279.99,0.0,0.0,NO REFUND
120307,95961,2025-06-28 20:59:34.000000,375.0,0.0,1,0,375.0,0.0,0.0,NO REFUND
-2,69670,2026-06-21 04:46:00.000000,296.0,296.0,3,3,0.0,1.0,1.0,FULLY REFUNDED
118150,94310,2024-06-13 15:24:11.000000,200.94,0.0,4,0,200.94,0.0,0.0,NO REFUND
59434,47665,2026-01-14 23:14:22.000000,113.73,0.0,4,0,113.73,0.0,0.0,NO REFUND
55039,44120,2022-10-19 14:47:10.000000,154.83,0.0,2,0,154.83,0.0,0.0,NO REFUND
25953,20926,2023-06-05 11:29:08.000000,62.49,0.0,2,0,62.49,0.0,0.0,NO REFUND
115601,92307,2026-04-12 17:29:01.000000,36.94,0.0,2,0,36.94,0.0,0.0,NO REFUND
88858,71107,2023-10-28 04:47:08.000000,50.99,0.0,2,0,50.99,0.0,0.0,NO REFUND
99671,79753,2023-09-19 18:31:18.000000,37.32,0.0,2,0,37.32,0.0,0.0,NO REFUND
17943,14435,2025-08-09 12:00:27.000000,212.43,0.0,3,0,212.43,0.0,0.0,NO REFUND
76230,61123,2026-05-12 18:14:54.000000,99.31,0.0,4,0,99.31,0.0,0.0,NO REFUND
100379,80311,2025-06-10 20:00:23.000000,373.83,373.83,4,4,0.0,1.0,1.0,FULLY REFUNDED
77302,61985,2026-06-20 15:32:49.203995,79.29,0.0,3,0,79.29,0.0,0.0,NO REFUND
37400,30072,2024-08-11 06:31:51.000000,235.48,0.0,3,0,235.48,0.0,0.0,NO REFUND
62006,49726,2024-10-20 21:30:04.000000,213.88,0.0,4,0,213.88,0.0,0.0,NO REFUND
74523,59812,2025-12-22 04:05:37.000000,78.74,0.0,4,0,78.74,0.0,0.0,NO REFUND
15275,12244,2025-12-18 06:42:34.000000,118.5,0.0,2,0,118.5,0.0,0.0,NO REFUND
16953,13641,2025-03-15 12:38:38.000000,206.84,0.0,2,0,206.84,0.0,0.0,NO REFUND
92722,74214,2025-07-29 04:23:27.000000,192.44,0.0,3,0,192.44,0.0,0.0,NO REFUND
36148,29086,2022-09-08 23:13:44.000000,180.44,180.44,4,4,0.0,1.0,1.0,FULLY REFUNDED
44065,35363,2026-04-26 13:06:15.000000,113.98,0.0,3,0,113.98,0.0,0.0,NO REFUND
95706,76608,2023-03-29 23:39:40.000000,132.75,0.0,4,0,132.75,0.0,0.0,NO REFUND
82473,66010,2025-07-04 08:27:37.000000,138.96,0.0,2,0,138.96,0.0,0.0,NO REFUND
122421,97689,2025-08-23 12:14:39.000000,9.2,9.2,1,1,0.0,1.0,1.0,FULLY REFUNDED
74405,59719,2024-04-12 02:37:01.000000,44.48,0.0,2,0,44.48,0.0,0.0,NO REFUND
120287,95946,2020-09-11 12:21:19.000000,125.16,0.0,3,0,125.16,0.0,0.0,NO REFUND
83547,66881,2025-02-03 06:06:32.000000,9.61,0.0,1,0,9.61,0.0,0.0,NO REFUND
23649,19026,2026-05-16 17:26:31.000000,208.84,0.0,4,0,208.84,0.0,0.0,NO REFUND
112148,89544,2025-12-02 07:44:33.000000,80.9,0.0,2,0,80.9,0.0,0.0,NO REFUND
29273,23557,2026-06-03 10:24:42.000000,48.46,0.0,2,0,48.46,0.0,0.0,NO REFUND
7027,5598,2025-04-24 03:37:54.000000,43.99,43.99,2,2,0.0,1.0,1.0,FULLY REFUNDED
76368,61243,2025-02-09 07:57:53.000000,141.96,0.0,4,0,141.96,0.0,0.0,NO REFUND
117660,93932,2025-09-27 16:48:20.000000,100.98,0.0,4,0,100.98,0.0,0.0,NO REFUND
17662,14219,2021-03-24 12:31:29.000000,72.0,0.0,3,0,72.0,0.0,0.0,NO REFUND
59855,48017,2026-03-19 12:29:31.000000,74.94,0.0,3,0,74.94,0.0,0.0,NO REFUND
34853,28056,2025-09-27 01:35:55.000000,43.07,0.0,2,0,43.07,0.0,0.0,NO REFUND
30723,24730,2025-12-16 22:28:04.000000,67.16,0.0,3,0,67.16,0.0,0.0,NO REFUND
21798,17485,2024-01-12 12:35:55.000000,59.69,0.0,2,0,59.69,0.0,0.0,NO REFUND
507,407,2024-10-25 14:21:34.000000,828.52,0.0,4,0,828.52,0.0,0.0,NO REFUND
615,486,2024-07-09 13:06:29.000000,10.77,0.0,1,0,10.77,0.0,0.0,NO REFUND
4831,3898,2024-05-15 02:59:28.000000,35.77,0.0,2,0,35.77,0.0,0.0,NO REFUND
3889,3173,2025-06-23 09:35:49.000000,10.9,0.0,1,0,10.9,0.0,0.0,NO REFUND
25833,20831,2025-11-02 16:26:18.000000,57.02,0.0,3,0,57.02,0.0,0.0,NO REFUND
27899,22460,2026-05-18 13:33:12.000000,11.76,0.0,1,0,11.76,0.0,0.0,NO REFUND
96742,77434,2025-02-04 03:48:52.000000,101.79,0.0,2,0,101.79,0.0,0.0,NO REFUND
68246,54722,2025-01-19 16:46:36.000000,11.99,0.0,1,0,11.99,0.0,0.0,NO REFUND
104585,83681,2024-02-24 06:44:23.000000,131.99,0.0,2,0,131.99,0.0,0.0,NO REFUND
108055,86356,2026-01-02 06:18:09.000000,26.96,0.0,2,0,26.96,0.0,0.0,NO REFUND
4590,3726,2025-04-30 13:16:56.000000,26.54,0.0,2,0,26.54,0.0,0.0,NO REFUND
53133,42610,2024-07-14 05:42:28.000000,45.99,0.0,2,0,45.99,0.0,0.0,NO REFUND
91023,72849,2024-04-29 10:52:36.000000,11.99,0.0,1,0,11.99,0.0,0.0,NO REFUND
115354,92105,2025-12-23 13:27:20.000000,153.93,0.0,3,0,153.93,0.0,0.0,NO REFUND
116577,93093,2025-01-15 04:35:38.000000,50.95,50.95,2,2,0.0,1.0,1.0,FULLY REFUNDED
108649,86810,2025-06-26 16:01:30.000000,307.05,0.0,4,0,307.05,0.0,0.0,NO REFUND
116756,93229,2026-02-04 21:10:47.000000,540.91,0.0,2,0,540.91,0.0,0.0,NO REFUND
101736,81388,2026-04-15 13:08:06.000000,179.73,0.0,4,0,179.73,0.0,0.0,NO REFUND
57648,46197,2020-10-08 22:53:40.000000,12.83,0.0,1,0,12.83,0.0,0.0,NO REFUND
75938,60886,2023-10-15 14:36:43.000000,12.95,0.0,1,0,12.95,0.0,0.0,NO REFUND
25025,20168,2026-06-04 01:10:28.000000,12.99,0.0,1,0,12.99,0.0,0.0,NO REFUND
99862,79914,2023-12-26 11:27:15.000000,49.49,0.0,3,0,49.49,0.0,0.0,NO REFUND
36050,29013,2022-11-16 15:15:36.000000,104.99,0.0,3,0,104.99,0.0,0.0,NO REFUND
21288,17086,2026-04-21 15:26:29.000000,153.99,0.0,4,0,153.99,0.0,0.0,NO REFUND
83718,67016,2026-05-20 09:22:41.000000,127.95,0.0,3,0,127.95,0.0,0.0,NO REFUND
121667,97073,2025-07-29 13:27:14.000000,13.01,0.0,1,0,13.01,0.0,0.0,NO REFUND
75903,60860,2026-03-11 06:56:57.000000,13.01,0.0,1,0,13.01,0.0,0.0,NO REFUND
93134,74536,2021-09-04 20:02:31.000000,154.02,0.0,4,0,154.02,0.0,0.0,NO REFUND
9427,7564,2026-01-14 13:54:57.000000,69.37,0.0,2,0,69.37,0.0,0.0,NO REFUND
20746,16663,2022-10-09 17:58:00.000000,75.95,0.0,2,0,75.95,0.0,0.0,NO REFUND
49339,39523,2024-06-29 13:55:04.000000,53.69,0.0,2,0,53.69,0.0,0.0,NO REFUND
43492,34914,2023-08-09 17:53:53.000000,13.99,0.0,1,0,13.99,0.0,0.0,NO REFUND
16888,13586,2023-11-05 11:56:48.000000,170.98,0.0,4,0,170.98,0.0,0.0,NO REFUND
76893,61672,2025-10-01 00:21:00.000000,14.0,0.0,1,0,14.0,0.0,0.0,NO REFUND
61351,49192,2026-02-26 00:16:32.000000,138.15,138.15,4,4,0.0,1.0,1.0,FULLY REFUNDED
27587,22199,2026-06-24 08:02:14.833205,294.22,0.0,2,0,294.22,0.0,0.0,NO REFUND
26142,21061,2026-02-01 23:42:43.000000,14.75,0.0,1,0,14.75,0.0,0.0,NO REFUND
54185,43458,2020-04-26 09:29:33.000000,14.76,0.0,1,0,14.76,0.0,0.0,NO REFUND
105762,84585,2026-02-14 18:33:21.000000,233.42,0.0,3,0,233.42,0.0,0.0,NO REFUND
570,449,2025-08-13 21:30:34.000000,14.99,0.0,1,0,14.99,0.0,0.0,NO REFUND
62852,50387,2025-08-11 02:44:24.000000,121.69,0.0,2,0,121.69,0.0,0.0,NO REFUND
46524,37307,2025-11-30 22:11:41.000000,587.27,0.0,3,0,587.27,0.0,0.0,NO REFUND
110143,87959,2026-04-14 04:08:35.000000,96.99,0.0,3,0,96.99,0.0,0.0,NO REFUND
344,284,2025-11-09 22:26:06.000000,102.59,0.0,4,0,102.59,0.0,0.0,NO REFUND
44038,35346,2024-11-17 02:28:55.000000,110.0,0.0,2,0,110.0,0.0,0.0,NO REFUND
20035,16086,2024-03-04 22:06:38.000000,15.0,0.0,1,0,15.0,0.0,0.0,NO REFUND
53692,43060,2025-02-25 00:06:37.000000,15.0,0.0,1,0,15.0,0.0,0.0,NO REFUND
72929,58545,2025-12-12 20:40:41.000000,15.0,0.0,1,0,15.0,0.0,0.0,NO REFUND
85849,68698,2024-03-06 03:22:43.000000,15.0,0.0,1,0,15.0,0.0,0.0,NO REFUND
24458,19663,2026-03-05 12:23:10.000000,15.44,0.0,1,0,15.44,0.0,0.0,NO REFUND
99973,79999,2024-03-08 17:40:43.000000,75.63,0.0,2,0,75.63,0.0,0.0,NO REFUND
9641,7739,2025-09-16 08:57:01.000000,60.71,0.0,2,0,60.71,0.0,0.0,NO REFUND
74214,59554,2026-03-13 13:32:16.000000,36.88,0.0,2,0,36.88,0.0,0.0,NO REFUND
21866,17535,2020-04-10 07:35:47.000000,252.94,0.0,4,0,252.94,0.0,0.0,NO REFUND
30621,24654,2026-05-07 06:08:54.000000,117.65,0.0,3,0,117.65,0.0,0.0,NO REFUND
92637,74150,2025-09-01 08:08:26.000000,143.42,0.0,3,0,143.42,0.0,0.0,NO REFUND
86716,69400,2024-07-13 01:03:35.000000,16.0,0.0,1,0,16.0,0.0,0.0,NO REFUND
80012,64080,2026-04-27 01:47:22.000000,16.06,0.0,1,0,16.06,0.0,0.0,NO REFUND
52289,41939,2022-07-14 19:02:41.000000,141.37,141.37,3,3,0.0,1.0,1.0,FULLY REFUNDED
46181,37032,2023-05-05 00:40:13.000000,16.58,0.0,1,0,16.58,0.0,0.0,NO REFUND
48354,38762,2026-04-09 21:56:48.000000,158.34,0.0,2,0,158.34,0.0,0.0,NO REFUND
24953,20108,2025-01-10 05:28:56.000000,16.99,0.0,1,0,16.99,0.0,0.0,NO REFUND
102308,81828,2025-07-16 07:44:34.000000,61.49,0.0,2,0,61.49,0.0,0.0,NO REFUND
26230,21141,2025-08-12 06:44:35.000000,73.97,0.0,2,0,73.97,0.0,0.0,NO REFUND
58296,46703,2026-03-27 03:12:13.000000,16.99,0.0,1,0,16.99,0.0,0.0,NO REFUND
91096,72911,2021-12-08 17:56:09.000000,160.99,0.0,3,0,160.99,0.0,0.0,NO REFUND
20165,16194,2025-02-10 07:22:39.000000,191.38,191.38,3,3,0.0,1.0,1.0,FULLY REFUNDED
74866,60089,2026-05-02 20:14:16.000000,61.75,0.0,2,0,61.75,0.0,0.0,NO REFUND
79289,63503,2026-03-18 23:07:42.000000,17.97,0.0,1,0,17.97,0.0,0.0,NO REFUND
122193,97510,2025-12-22 19:08:46.000000,87.98,0.0,2,0,87.98,0.0,0.0,NO REFUND
35866,28872,2023-12-23 12:25:44.000000,98.49,0.0,2,0,98.49,0.0,0.0,NO REFUND
47112,37771,2025-05-27 02:54:21.000000,148.49,0.0,2,0,148.49,0.0,0.0,NO REFUND
123628,98680,2023-08-07 22:38:48.000000,18.6,0.0,1,0,18.6,0.0,0.0,NO REFUND
40742,32734,2026-06-09 19:05:23.000000,111.15,0.0,2,0,111.15,0.0,0.0,NO REFUND
116618,93120,2024-05-09 16:48:54.000000,18.75,0.0,1,0,18.75,0.0,0.0,NO REFUND
124130,99087,2023-02-16 09:35:11.000000,18.92,0.0,1,0,18.92,0.0,0.0,NO REFUND
49209,39429,2026-05-17 05:06:50.000000,43.99,0.0,2,0,43.99,0.0,0.0,NO REFUND
60294,48363,2023-12-29 12:17:43.000000,19.0,0.0,1,0,19.0,0.0,0.0,NO REFUND
77963,62492,2025-08-19 15:47:46.000000,179.49,0.0,3,0,179.49,0.0,0.0,NO REFUND
116482,93023,2024-09-27 02:54:12.000000,19.5,19.5,1,1,0.0,1.0,1.0,FULLY REFUNDED
106422,85075,2025-07-30 17:16:44.000000,47.56,0.0,2,0,47.56,0.0,0.0,NO REFUND
70510,56556,2026-05-30 12:03:31.000000,61.2,0.0,2,0,61.2,0.0,0.0,NO REFUND
75886,60852,2025-11-09 14:02:46.000000,19.95,0.0,1,0,19.95,0.0,0.0,NO REFUND
82058,65690,2025-06-07 04:23:53.000000,52.45,0.0,2,0,52.45,0.0,0.0,NO REFUND
66383,53195,2023-08-26 23:14:50.000000,311.44,0.0,4,0,311.44,0.0,0.0,NO REFUND
97766,78243,2025-06-16 15:59:20.000000,80.89,0.0,3,0,80.89,0.0,0.0,NO REFUND
94743,75866,2025-11-03 15:31:22.000000,40.95,0.0,2,0,40.95,0.0,0.0,NO REFUND
49716,39820,2025-02-26 00:26:18.000000,189.95,189.95,3,3,0.0,1.0,1.0,FULLY REFUNDED
71419,57330,2025-12-20 01:59:06.000000,19.95,0.0,1,0,19.95,0.0,0.0,NO REFUND
83387,66753,2026-06-13 11:31:09.000000,73.95,0.0,2,0,73.95,0.0,0.0,NO REFUND
28365,22823,2026-04-06 03:55:28.000000,74.99,0.0,2,0,74.99,0.0,0.0,NO REFUND
86658,69351,2024-11-05 19:23:01.000000,128.97,0.0,4,0,128.97,0.0,0.0,NO REFUND
67464,54095,2021-09-07 07:50:21.000000,19.99,0.0,1,0,19.99,0.0,0.0,NO REFUND
91630,73342,2024-02-26 02:12:33.000000,197.59,0.0,4,0,197.59,0.0,0.0,NO REFUND
39121,31468,2025-05-11 22:40:25.000000,20.0,0.0,1,0,20.0,0.0,0.0,NO REFUND
77027,61780,2025-12-26 12:26:18.000000,133.97,0.0,4,0,133.97,0.0,0.0,NO REFUND
13872,11168,2022-03-07 10:54:58.000000,20.39,0.0,1,0,20.39,0.0,0.0,NO REFUND
122648,97887,2026-04-15 10:20:08.000000,193.75,0.0,4,0,193.75,0.0,0.0,NO REFUND
109878,87756,2023-07-02 14:53:23.000000,212.47,0.0,4,0,212.47,0.0,0.0,NO REFUND
26893,21645,2025-01-19 21:41:29.000000,21.95,0.0,1,0,21.95,0.0,0.0,NO REFUND
63026,50517,2025-10-02 08:06:34.000000,22.0,0.0,1,0,22.0,0.0,0.0,NO REFUND
21820,17500,2023-12-14 13:56:32.000000,57.0,0.0,2,0,57.0,0.0,0.0,NO REFUND
68406,54852,2024-12-20 20:50:21.000000,85.6,0.0,2,0,85.6,0.0,0.0,NO REFUND
79782,63910,2020-02-07 03:02:04.000000,82.0,0.0,3,0,82.0,0.0,0.0,NO REFUND
24380,19606,2026-01-02 03:58:13.000000,22.5,0.0,1,0,22.5,0.0,0.0,NO REFUND
30030,24192,2021-04-01 13:52:15.000000,92.67,0.0,3,0,92.67,0.0,0.0,NO REFUND
72172,57956,2020-11-22 01:43:19.000000,22.5,0.0,1,0,22.5,0.0,0.0,NO REFUND
38857,31246,2025-04-10 23:38:45.000000,145.1,0.0,3,0,145.1,0.0,0.0,NO REFUND
111805,89282,2020-07-15 20:37:05.000000,22.95,0.0,1,0,22.95,0.0,0.0,NO REFUND
54350,43595,2026-05-03 09:31:40.000000,137.73,0.0,3,0,137.73,0.0,0.0,NO REFUND
49929,39991,2026-06-08 14:45:08.000000,23.95,23.95,1,1,0.0,1.0,1.0,FULLY REFUNDED
48707,39056,2025-07-29 16:23:34.000000,134.0,0.0,3,0,134.0,0.0,0.0,NO REFUND
51148,40999,2026-05-31 22:17:38.000000,24.5,0.0,1,0,24.5,0.0,0.0,NO REFUND
9302,7448,2023-03-01 08:23:10.000000,52.77,0.0,2,0,52.77,0.0,0.0,NO REFUND
15633,12531,2025-11-10 17:14:14.000000,24.95,24.95,1,1,0.0,1.0,1.0,FULLY REFUNDED
7608,6069,2023-12-23 19:36:19.000000,145.53,0.0,3,0,145.53,0.0,0.0,NO REFUND
73886,59309,2026-02-23 05:36:47.000000,24.97,0.0,1,0,24.97,0.0,0.0,NO REFUND
36436,29303,2022-07-24 04:24:01.000000,137.41,0.0,3,0,137.41,0.0,0.0,NO REFUND
122958,98135,2025-02-28 17:54:21.000000,148.44,0.0,4,0,148.44,0.0,0.0,NO REFUND
124860,99669,2025-01-04 00:21:59.000000,237.44,0.0,3,0,237.44,0.0,0.0,NO REFUND
72288,58043,2025-12-04 21:29:58.000000,164.99,0.0,2,0,164.99,0.0,0.0,NO REFUND
